sekolah_id,nama_sekolah
10ab5ad1-61da-e111-8690-6972d9322125,SMP NEGERI 2 Bungku Barat 
90357c57-013c-e111-8542-239f66b3d49d,SDN 19 BALAESANG
20eba157-013c-e111-9144-a7a14e013649,SD NEGERI BALEURA
6a6f378f-48a1-4c2e-b653-9bd85bddadb8,SMKN 1 DAKO PEMEAN
0ffd5ab8-e613-4b1d-a744-6ffff02d4beb,MTSS ALKHAIRAAT PELAWA
a0faf157-013c-e111-8b28-9b446455fcc6,SD NEGERI 2 BAMBAPUN
c0c8d157-013c-e111-99b0-1f1b4e7464a9,SD NEGERI PETAK
6007f757-013c-e111-b290-3f257a8323d8,SD NEGERI 4 BAJUGAN
50c9615c-fbfe-e111-81d9-0119510b7210,SMP NEGERI SATU ATAP NEGERI 2 PARIGI SELATAN
c089ad58-013c-e111-b9e6-ef1dc27e9741,SMP NEGERI 1 TINANGKUNG
008e635c-fbfe-e111-bb98-23977cfba6a6,SMP NEGERI SATU ATAP NEGERI 1 MOUTONG
a7c68d6f-01da-4308-9083-6729ad22ec3e,SMAN 3 LUWUK
4089fa57-013c-e111-9d88-7d36b2235ae4,SD NEGERI 2 SANTIGI
31bdb17a-2d13-4f6e-ad76-8d054dffc0eb,SMKN 1 BUNGKU TIMUR
8091dc57-013c-e111-baea-4706d47b2264,SD NEGERI 17 BOKAT
50db3357-013c-e111-bdab-9b779e5e836c,SD INPRES ADEAN
e2174893-4601-43c7-bcdd-635d0081d8e3,MIS NURUL ILMI
f09d7757-013c-e111-90fd-9b6c94179938,SDN 10 SINDUE
c09f8eca-30f5-e011-9fd0-83330b85964d,SMP NEGERI 23 KONAWE SELATAN
100f3b58-013c-e111-9c66-131282a21b5f,SD NEGERI 2 AMPANA KOTA
404c9c57-013c-e111-be69-bb85992372ac,SD NEGERI 1 TOKORONDO
0064ca58-013c-e111-b4e0-fdbccd78c6dd,SMP NEGERI 3 DONDO
60ce8858-013c-e111-995a-e3b1d85e2e20,SMP TUNAS BANGSA LUMBI-LUMBIA
7e2c3ed6-25e2-4843-8a7e-aff7167748b3,SD Negeri Tadaku
2b0bbebe-e5a5-461b-88cb-178e2b23e672,SMKN 1 AMPANA TETE
b0612558-013c-e111-8fa7-297507bfe247,SD INPRES TAOPA
30252358-013c-e111-8406-a9b4ce199e3b,SD INPRES 3 ULATAN
005d4c58-013c-e111-9b5c-5b846ed51c95,SD INPRES 2 KAWATUNA
e00e2a58-013c-e111-8a93-532851416182,SD K KARYA MANDIRI Wilayah Khusus
004dbd57-013c-e111-bd69-3d8e5db54f6a,SD NEGERI GARUGA
4ab83e91-59f0-4ea9-be34-57dd817f1254,SMP SATU ATAP NEGERI 3 ONGKA
005be957-013c-e111-8fd7-9d87bfd19ce4,SD NEGERI 21 TOLITOLI
33ac4b57-d0bb-4f62-b586-f70780707769,MTSS ALKHAIRAT TOMPE
e055a36f-a4df-e211-af00-fd6e06a9c360,SMP NEGERI 3 TINOMBO
7068ea57-013c-e111-b59c-bdac06af2eb2,SD NEGERI 3 BAJUGAN
708b2258-013c-e111-bc28-3d7df279468e,SD NEGERI 2 TERPENCIL BOBALO
90dffe57-013c-e111-8323-31f18078c90b,SD NEGERI SAINOA
50ba7c57-013c-e111-9557-bd693b1b4949,SDN 26 BALAESANG
4031d857-013c-e111-817d-5bd191e9b266,SD NEGERI 6 LAKEA 
20605258-013c-e111-a094-236134ddfb09,SDN 27 BALAESANG
c06c8dce-9fd4-e111-8ca9-011731590ee1,SMP NEGERI 4 BUNGKU SELATAN SATU ATAP
30178c57-013c-e111-9579-6f975f541e93,SDN 5 TANANTOVEA
e0538457-013c-e111-af73-1780ab0f855d,SDN 22 DAMPELAS
a5be7bba-e13b-4e77-a361-da9e8629bab4,SDK TERPENCIL SIABANANG
e0174d31-ecf0-e111-a047-f77f766ed04b,SD NEGERI NGALUT
202c3757-013c-e111-b713-61b31bf2583c,SD NEGERI TONUSON
80df7757-013c-e111-90b8-e350008be536,SDN 2 SINDUE TOMBUSABORA
fe6b5c72-01ea-465c-8e3d-d808a03a9f45,SMP SATU ATAP NEGERI 18 SIGI
50ca4958-013c-e111-ba10-a9ac1cb9f849,SD NEGERI TATANGA
af1cae54-404a-446f-be1c-15ba63aaa8c0,SMK NEGERI 1 MORI UTARA
c0806258-013c-e111-8236-95de1cef321c,SD MUHAMMADIYAH PELAWA
d0283458-013c-e111-b85a-81459d578b68,SD INPRES 1 TORIBULU
60535b58-013c-e111-b72f-7703e97375b5,SD BALA KESELAMATAN PALINTUMA
50fb3657-013c-e111-b8f7-95f8bc9979a9,SD NEGERI SALANGANO
e07db258-013c-e111-8e6d-81eae99e3e76,SMP NEGERI 5 SIGI
60327a57-013c-e111-9605-dd208ded4f84,SDN 3 SIRENJA
702f1e58-013c-e111-972b-57c246d38bee,SD INPRES DONGKAS
e06c5658-013c-e111-8d80-07bc9b75b780,SD ALKHAIRAAT KOTAPULU
c0961158-013c-e111-a015-f79ffaa6b234,SD NEGERI BUMI HARAPAN
e88e90bd-b4a6-4deb-a71a-99ace77adcce,SLB NEGERI KTM MOROWALI
80c75858-013c-e111-9677-8568999e7121,SDN 21 BANAWA SELATAN
40fe7f57-013c-e111-b34c-eb1e5b354f64,SDN 23 BALAESANG
7090e458-013c-e111-9dda-1fcecd879e7c,SMP SWASTYASTU TOLAI
c6cd7dc7-f295-4f26-97b4-9554bdc214d8,MTSS ALKHAIRAAT PARIGI
1afb4768-215c-41fc-9099-22ce2d6d2072,SMAN ONGKA MALINO
48e8547f-876d-4ce2-80e3-d4e1d41a3499,SMAN 1 KASIMBAR
b0e09257-013c-e111-9c34-e1197d508fd1,SDN 10 LABUAN
50c04458-013c-e111-8aa5-431023e0f949,SD NEGERI TANAMBI
e0503858-013c-e111-83be-5d91e8dc5256,SD NEGERI UEBONE HULU
734af616-5342-478a-8e02-3f6c114e8d70,SMK NEGERI 1 PETASIA TIMUR
907d990e-18d6-e111-90fa-5f254149bd83,SD NEGERI 2 KABALUTAN
c057f257-013c-e111-b23a-57d540f75f2c,SD NEGERI 3 SALUMBIA
c08ece89-88f1-e111-ae11-29f6eafca87b,SMP NEGERI 2 PETASIA BARAT SATU ATAP
40aaea57-013c-e111-9aae-67f46270288b,SD NEGERI 2 KALANGKANGAN
709e3c58-013c-e111-a953-270cf425d949,SD NEGERI 8 AMPANA KOTA
102a9d57-013c-e111-b8e6-cde1aa23af0a,SD NEGERI 6 KASIGUNCU
a7f516ad-dff7-4441-ab3e-6737edc1c9ab,MTSS DDI SINGGA
f6e8bc0c-be88-4c95-9dc7-205bc57a9bbd,SD KECIL BANGKALAN
a05dd857-013c-e111-9d8f-35a53a874133,SD NEGERI 7 LAKEA 
80cd7057-013c-e111-99d1-cf3e65dc0285,SDN 24 BANAWA
a03cea57-013c-e111-821f-695d3afa6d05,SD NEGERI 1 BAJUGAN
6064d558-013c-e111-835a-3ba4077bd59b,SMP NEGERI 1 TORUE
5a9f74a1-444a-4eca-bf97-6e8d1bad35d3,SMPN SATAP 10 SOJOL
889b1e4f-4842-480d-8350-d7eb592e4f43,SMP NURUL AMANAH
400c7857-013c-e111-8afd-4bb8cf0cd6e9,SDN 1 SINDUE TOMBUSABORA
8014d258-013c-e111-9653-856972e71aa8,SMP NEGERI 1 PARIGI TENGAH
b0713c58-013c-e111-b209-1f2133838680,SD NEGERI 9 RATOLINDO
f3d60965-8c06-4399-a7c0-b0a4b4a417e2,SMPN 4 SATAP SINDUE TOMBUSABORA
201c3c58-013c-e111-bb1b-8781fbdbcf91,SD NEGERI 7 RATOLINDO
02fd3f46-de0c-475d-837a-f0f951dccf29,MTSS IBNU KHALDUN TOILI
c011c077-eafe-e111-996a-a9632891e2d3,SDN 10 SIRENJA
e098b858-013c-e111-873e-efbc57ad464a,SMP NEGERI 6 SIGI
0070a28d-a0d4-e111-a7be-e30946303ddd,SD NEGERI LAMBOLO
d0b4e957-013c-e111-8e3a-cdea0341cc13,SD NEGERI 4 NALU
b0ffbd58-013c-e111-89f6-8bd66e77a6e6,SMP NEGERI 2 BUNTA
d0757957-013c-e111-a8b3-53a1dde31cc1,SDN 8 SINDUE TOBATA
c0584058-013c-e111-b4d1-f7eea63053b8,SD NEGERI KALIA
8a5cf12a-f880-494a-87dd-98783146de02,SMKN 1 LABUAN
c0288957-013c-e111-9ce3-e354fc155bae,SDN 14 BANAWA SELATAN
fefc785a-a8d5-4d7b-b3e8-7efeb4df7d33,MTSS AL-AMIN LABONU
208bde58-013c-e111-925b-e3d6c5c7339c,SMP GKST 2 TENTENA
8053b258-013c-e111-aca7-f1d33891ad0d,SMP NEGERI 21 SIGI
40310458-013c-e111-bb6a-f36d8d8708af,SD NEGERI TONDO
806dee57-013c-e111-a4f6-0f4f699ddd6c,SD NEGERI 2 SONI
e0fdc558-013c-e111-a3df-b34b95d1dadc,SMP NEGERI 2 BOKAT
e0974b58-013c-e111-8e29-639deb45f183,SDN INPRES 1 LOLU
e0e03958-013c-e111-b16a-4b866c31791b,SD NEGERI BALANGGALA
6029cf57-013c-e111-b286-c36717a90cf7,SD INPRES UWELOLU
903b0fbf-f3fe-e111-84e8-a543e5597bf2,SMP NEGERI SATU ATAP BUMI HIJRAH
588ff6a9-9d96-41a0-9e95-fc1b63b92db5,MTSS AL-IKHLAS SIPAYO
40627c57-013c-e111-a91e-3f706ae957b6,SDN 9 BALAESANG
40fb2258-013c-e111-8b44-53cb81a7a913,SD INPRES 2 TOMINI
e0c4d557-013c-e111-ad82-2dc879006956,SD INPRES LALENGAN
50832b58-013c-e111-830f-87027385cdd0,SD INPRES 2 KASIMBAR
e038c377-eafe-e111-bd2f-4db7f4c3d20d,SMPN Satap 7 Banawa Selatan
53c5195e-293f-46dd-9b55-04e3a54d62f4,SDN 13 SINDUE TOBATA
308f8657-013c-e111-896d-77202adc5963,SDN 7 SOJOL UTARA
1069b258-013c-e111-8428-e37303a234f1,SMP NEGERI 20 SIGI
80f8ae58-013c-e111-96c6-f3ba0f93fcc1,SMP NEGERI 1 BOKAN KEPULAUAN
c0f97a57-013c-e111-80ea-19cfd00a1c87,SDN 7 SIRENJA
20487453-f5a6-e211-87a4-ad2b848743c0,SMPN SATAP 4 SIRENJA 
b012cd58-013c-e111-b07e-d7bb5ab7ae4a,SMP NEGERI 5 TOLITOLI
20511658-013c-e111-883f-133f4b0c66f7,SD NEGERI 4 PARIGI
007ee0bd-effe-e111-98bd-259511a86970,SD NEGERI BOANGIN
f0aa1d58-013c-e111-a3bd-57870d0951c0,SD KECIL TERPENCIL GONDALON
9058605c-fbfe-e111-8ba8-17d3d55b3e25,SMP NEGERI 4 TINOMBO
c0d4ff57-013c-e111-b342-59273037b530,SD NEGERI BOELIMAU
6069b379-25df-e111-ae29-bbd2f95fe7ff,SD NEGERI SAMPOBAE
3019f257-013c-e111-bee6-8f2915a8e194,SD NEGERI 3 BAMBAPUN
10cde657-013c-e111-8c09-5f34ad0593ad,SD NEGERI 6 GADUNG
8086d058-013c-e111-8f4a-773882121ddf,SMP NEGERI 1 BAHODOPI
d0fe3058-013c-e111-b36f-ebe01524a24a,SD NEGERI OGOTION
d0154357-013c-e111-8e90-d9770216018e,SD NEGERI OLUSI
10e75c5c-fbfe-e111-92d9-0979e24123da,SD KECIL TSM POSONA
20604457-013c-e111-9f8b-85e7cd7b681c,SD NEGERI BUNGIN
e027cb57-013c-e111-abf1-a169b0be3c93,SD INPRES 1 BAYA
0c911882-0514-4595-bdb8-7bfb292b1205,SD Negeri Lengkasa
406cbb57-013c-e111-bb55-e3aa2d2c7538,SD INPRES BASABUNGAN
c0246088-4cdf-e111-94b7-47297e330659,SD NEGERI JANJA
b003d358-013c-e111-9a31-fda24b2e57dc,SMP NEGERI 1 TINOMBO
a0a57457-013c-e111-af97-e50c0841df6c,SDN 10 SINDUE TOMBUSABORA
c0a92c58-013c-e111-9c55-3765c0f572e4,SD NEGERI MALANGGO
43a0d9dd-a4d6-4211-b01c-042eb666be2c,SMPN 4 BALAESANG
a091ef57-013c-e111-b106-db056d4b37d6,SD NEGERI 2 BAMBAPULA
10e98c58-013c-e111-97e6-8b821037238b,SMP NEGERI SATU ATAP 3 BANAWA SELATAN
20c0ea57-013c-e111-b797-317f61963fe3,SD NEGERI 3 KALANGKANGAN
4059d658-013c-e111-8225-4d7c04a956c3,SMP NEGERI 2 ULUBONGKA
50ad0258-013c-e111-a188-e74da092cc50,SD NEGERI 11 BUNGKU
10f8b058-013c-e111-a827-a30924675ae4,SMP NEGERI 18 SIGI
50798657-013c-e111-a7d0-9fc19817b9e8,SDN 6 SOJOL UTARA
80615bd1-61da-e111-a656-2b1240f3aea0,SMPN 4 MAMOSALATO SATU ATAP
7041bc58-013c-e111-92e8-757e6f5bffa0,SMP NEGERI 5 POSO
fcbc110b-06ea-4f65-b1b6-7c5038241d3c,SMKS GKST POSO
c086f957-013c-e111-85b3-972a99e80efa,SD NEGERI HARAPAN JAYA
77ae9c6d-38b9-44fd-b1d5-9d27b5af1ca3,SMAN 1 BUKO
b089c558-013c-e111-8cf3-f3473813d958,SMP NEGERI 1 MOMUNU
00b73958-013c-e111-8d31-f9ea03112ec0,SD NEGERI BORONE
2027c558-013c-e111-a28d-078a5b9dc6fa,SMP NEGERI 1 DAMPAL UTARA
80bef757-013c-e111-b945-3b0c21a9d476,SD NEGERI MALANGGA
e0f98257-013c-e111-a47d-e368d819e8d8,SDN 4 DAMPELAS
50806c57-013c-e111-a3ea-bbfec33918ab,SDN 12 BANAWA
3019605c-fbfe-e111-8dc3-15b63fd10b6f,SMP NEGERI MODEL TONIASA PARIGI
6003d558-013c-e111-b149-3feec3773bd8,SMP NEGERI 3 TINOMBO SELATAN
2094b158-013c-e111-b66f-d55d099fe523,SMP NEGERI 16 SIGI
b0abd558-013c-e111-9015-8f615045582e,SMP NEGERI 1 TORIBULU
40eeccd2-31f5-e011-a462-3df60c519886,SMP NEGERI 2 KOTA SORONG
8ed17109-cb05-4c00-8b3f-c0d4fc2eb927,SMP MUHAMMADIYAH SINEY
e056db57-013c-e111-b9a1-fdf85796b9d6,SD NEGERI 2 BOKAT/ SD PEMBINA KAB. BUOL
a4ff2bad-4834-4750-84bb-5911d953a955,SMKN 2 POSO
66b20a91-23ce-4af9-923e-6636d0d14eca,MTSS ASADIYAH TOLAI
20f9f562-69e7-e111-bce6-a7a4a616c4d6,SMP NEGERI 3 TOGEAN
705a0358-013c-e111-a090-1f448522b5cd,SD NEGERI TOPOGARO
80c80a58-013c-e111-ba6d-93650fff9799,SD INPRES GANDA-GANDA
a403d335-0490-4065-9de4-dc50919c73a7,MTSS AL-KHAIRAAT AMBUNU
42b77fdc-369a-4642-a45b-c5c3a3e54f5c,PPS Nurul Ikhsan
556f5366-21aa-4a83-8084-0f02b284cef7,SMK SWASTA TEKNOLOGI MALIGANO
c053d258-013c-e111-9120-a9558fe62832,SMP NEGERI 4 TINOMBO SELATAN
80cd3d57-013c-e111-90c7-f5cecec24edd,SD INPRES 2 PATUKUKI
98829a37-78ec-4dff-8901-481d42734773,MAS AL-AMIN LABONU
b02bcd58-013c-e111-8055-1b8c313d3f6f,SMP NEGERI 2 GALANG
2055f733-18d6-e111-9748-733b27671a40,SMP NEGERI 2 TALATAKO
9006b958-013c-e111-8eac-772206191ae4,SMP NEGERI 3 PAMONA SELATAN
2051105d-e7fe-e111-8726-d563c57fe7c6,SMP NEGERI 6 TOILI BARAT
30045258-013c-e111-ae33-418b8f5767b8,SD NEGERI ANDOLIA
ce038365-143b-43bf-b64f-4b0869f2b10c,SMPTK Axel Mozes
507c6458-013c-e111-b232-c716af259a40,SD DDI PALU
a02d9257-013c-e111-ab3a-613fc1f271b2,SDN 30 DAMPELAS
d0176358-013c-e111-b987-ad989cd9d6e6,SD ALKHAIRAAT SIDOLE
0041c757-013c-e111-a4f7-f3a59a16020d,SD NEGERI POPISI
80485058-013c-e111-bbb8-870a4ea0fc2a,SD INPRES 4 TAIPA GINGGIRI
c0512f58-013c-e111-b8b4-15d654c99861,SD INPRES 1 SIGENTI
700f8b57-013c-e111-b382-c1e3e33e1cb2,SDN 7 TANANTOVEA
a0d1bf58-013c-e111-b10c-91d20476158b,SMP NEGERI 5 SATU ATAP PAGIMANA
e0f3bc58-013c-e111-8253-813a858097f1,SMP NEGERI 2 TOILI
c040b358-013c-e111-80cc-9dff6d0a10ce,SMP NEGERI 11 SIGI
90c2c477-eafe-e111-8246-555a14fe3d01,SMP NEGERI SATAP 3 SINDUE TOBATA
cf5f966b-b957-4847-9238-78825a22f77b,SMAN 1 BAHODOPI
ae790cfa-0d67-4d24-8c28-d440767cc59c,SMA NEGERI 7 SIGI
8cc3a5cf-bf5e-4cb1-9fbf-fcf9d198b720,SD FANGIONO I SEBUKU
403adf57-013c-e111-965b-33e78a617a57,SD NEGERI 2 PALELEH
40e7c2c1-0fa3-e211-b56b-e9637f421c2c,SMP NEGERI 5 MOMUNU SATAP PINAMULA
80f3c058-013c-e111-a85c-3d0117991186,SMP NEGERI 2 TINANGKUNG
a003d857-013c-e111-a4a6-97523cfc429e,SD NEGERI 1 LAKEA 
90bd6558-013c-e111-9ddb-9955e07bf960,SD ISLAM TERPADU AL FAHMI PALU
4f998877-7bdd-4ea0-a3c3-71ed105534f6,SMAN 1 WITAPONDA
80b84758-013c-e111-84dd-f18a3aa6d780,SD INPRES 1 LERE
e2461643-6afe-4d02-adde-161483d74ff7,MTSS AL KHAIRAAT KENDEK
1a9feffc-b8ea-4efe-b38b-c7e21e07de14,SMAN 1 TINOMBO SELATAN
706e1158-013c-e111-9252-2561756b41ef,SD NEGERI 1 LAANTULA JAYA
20389157-013c-e111-8025-8da763edc64f,SD NEGERI WALATANA
b056c158-013c-e111-818a-810c9d071ba1,SMP NEGERI 4 BUALEMO
403f4d58-013c-e111-81e5-2b83e4ea1c94,SD NEGERI 25 PALU
605ee358-013c-e111-9708-7f20dd34c702,SMP KRISTEN GKST TIU
807d1d58-013c-e111-a3eb-cfcd2e372097,SD INPRES TIBU
2031dd58-013c-e111-91f7-f3af51d70dd0,SMP BALA KESELAMATAN BALAMOA
20be3e57-013c-e111-81fe-5de34525af91,SD NEGERI PEMBINA BULAGI
da81e135-48a8-45eb-8521-ad8c99f014a4,MIS AL MAARIF NU
cbfc3ca3-5351-48bd-8bef-253217e9958c,SMKN 1 DAMPAL SELATAN
000ab557-013c-e111-8ebf-7f81ed906383,SD INPRES PASIR PUTIH
660b6837-8b83-453b-a023-eee6c8178c9b,SMAN 1 MAMOSALATO
30ec5158-013c-e111-9adf-2f984ec0263c,SDN 14 SOJOL
a0e32958-013c-e111-a3a4-81e6c902d37f,SD NEGERI PADANG RAYA
80ae1558-013c-e111-ad8a-d93d247886e2,SD NEGERI 2 PARIGI
40f30c58-013c-e111-9678-1325c67c2322,SD NEGERI UEMASI
502db358-013c-e111-bcd8-715eaf6f31bb,SMP NEGERI 2 BANAWA SELATAN
f03c2dfa-f0fe-e111-a354-3de9e35b1748,SMPN 3 Bunobogu
33fb3564-d05a-4819-92c5-78e4f53c91e8,SMA NEGERI 6 SIGI
80339f7e-30f5-e011-981d-6f2254b29598,SD AL IRSYAD
0a5a94c9-b6eb-4172-bacc-869d75a577bc,SD KECIL TERPENCIL SINGGONITU
e07c4357-013c-e111-95f2-51f7bd277731,SD NEGERI KAUKES
605f2458-013c-e111-bc33-e7247d4138ce,SD INPRES MOUTONG TENGAH
3060b558-013c-e111-a381-09f8da484d0a,SMP NEGERI 2 SINDUE
e0ce8557-013c-e111-893f-0fbcbea735ef,SDN 4 SOJOL UTARA
80d5b957-013c-e111-8565-9da5d6ab888f,SD NEGERI 2 GALUMPANG
50ddaf14-2cf5-e011-96a3-2d1fc2cc7d17,SMP ISLAM AL MUHAJIRIN
a05f2258-013c-e111-9785-178568ab37d5,SD INPRES 2 ULATAN
e025e458-013c-e111-9ad1-5d1aa7bb33fd,SMP PGRI SIENJO
700e4f58-013c-e111-b84d-ade8d2f3f558,SD NEGERI 1 BAIYA
20d4d658-013c-e111-bd03-132b942bf43e,SMP NEGERI 3 AMPANA TETE
18f05de0-809a-4ad4-a8f5-2433d2c6647b,SMP NEGERI 1 PARIGI SELATAN
20aa1b58-013c-e111-89db-53948b8c733b,SD INPRES 2 SIENJO
e0a29858-013c-e111-ab14-ebb6e33a438a,SMP NEGERI 6 TOLITOLI
9c403932-3c4b-4346-9e5f-ba8762c4d87a,SMP NEGERI 6 ULUBONGKA
503c327e-30f5-e011-a8fc-03d01327987f,SD NEGERI 022 TANJUNG SELOR
40cfdf57-013c-e111-b537-eb2f8f6073f9,SD NEGERI 9 PALELEH
e04ae158-013c-e111-adec-9fba57b9cf1e,SMP KRISTEN TONGKE
900a3457-013c-e111-92fa-83aab588d06f,SD INPRES MONSONGAN
40184b58-013c-e111-9e2b-b3f47feda445,SDN INPRES 1 BIROBULI
e0d8c658-013c-e111-83b6-4bef85310f81,SMP NEGERI 4 PALELEH SATAP UMU 
e0bba057-013c-e111-b5ea-1106ae4811d6,SD NEGERI 18 POSO
b01c6e43-7bdc-e111-8901-a5948c8a2d0d,SMP NEGERI 3 TOJO BARAT
bac59ec8-9d0c-4930-818e-0ce31280fc6b,SMAN 1 BIAU
10d04357-013c-e111-9305-23e50c1b67d7,SD NEGERI LUKSAGU
b0163858-013c-e111-b545-3dd5b6c02b37,SD NEGERI WATUSONGU
8058e357-013c-e111-90eb-afec541abcf1,SD NEGERI 5 TILOAN
56329e97-8175-4391-aba9-1506453af379,SMKN 2 TOLITOLI
60ccca58-013c-e111-bea1-6f00a5baabf8,SMP NEGERI 5 OGODEIDE
2016ba58-013c-e111-b77b-5d4c03be54ad,SMP NEGERI 1 LORE UTARA
802d17d3-a0d4-e111-b9aa-2f3296e45ec8,SMP Negeri 3 Petasia Barat Satu Atap
e030d557-013c-e111-af33-fd924355dc02,SD NEGERI 1 PAISUBATU
607cb957-013c-e111-bb8e-278350c0a3bc,SD NEGERI BUNGAWON
0090c758-013c-e111-957d-85a06b9a8f3d,SMP NEGERI 3 TOLITOLI UTARA
e0cd4758-013c-e111-9d15-ebb044ba2103,SD INPRES 3 LERE
9849cbf0-7cb4-4c87-8b89-13a387c6940a,SMP NEGERI 5 MENUI SATAP
90a08857-013c-e111-94d6-8d1e23e5edd8,SDN 8 BANAWA SELATAN
104b1858-013c-e111-8be6-65b4b9637580,SDN KECIL JONONUNU
9a159c3d-c963-4bb3-b1a3-a1780358d641,MTSS PUTRI AISYIYAH PALU
60cbf375-1d6d-4f71-9025-34e4d6a9d1c9,SMK NEGERI 1 PATILANGGIO
3ac19a5e-d109-4e20-941a-a8e31676e902,MIN 2 TOLITOLI
40e10d5d-e7fe-e111-bc7d-5555a1ebdff0,SDN 3 SINORANG
d0245c5c-fbfe-e111-9096-55b7bde725fa,SD SITI MASYITA
2857a86e-d20f-4294-88cf-f0888cfb2245,SMK NEGERI 1 BOALEMO
c0123458-013c-e111-9436-79a69fde7b3c,SD INPRES 1 TOMOLI
b0170b58-013c-e111-b6d3-771c11199fb9,SD NEGERI UNGKEA
c0400158-013c-e111-842f-f751ca5ac6b7,SD NEGERI KOLONO
cea7dded-bc1d-45d3-a444-1e830bd7059c,SMAN 1 AMPIBABO
10ed5257-013c-e111-bc0f-8f28744b56a9,SD NEGERI ANCA
60094107-d05e-4d2d-9d8f-7fa9b3e09e00,SMKN 1 BUALEMO
e4e76a94-68a4-4464-827f-d846bd1cb406,MAN 1 BANGGAI
90190fbf-f3fe-e111-8e11-4f85217055b6,SMP NEGERI SATU ATAP KOKUDANG
308a0f5d-e7fe-e111-931e-3bbc2675e12f,SMP NEGERI 6 SATAP TOILI
a59004ad-ce65-46fb-bb35-8006a2197376,SMP NEGERI 2 BOLANO
a0e7d158-013c-e111-bc04-2f8229e8b877,SMP NEGERI 1 PARIGI UTARA
1090e257-013c-e111-af94-7fb93f7a4b01,SD NEGERI 17 BIAU
f080be77-eafe-e111-8af3-c76a76e3788e,SDN 20 BANAWA
a0dad958-013c-e111-9f23-5d6953a34b7b,SMP NEGERI 19 PALU
b0b3c777-eafe-e111-8cad-ddff69fc734b,SMP LPPKD Tolongano
c051e558-013c-e111-8772-ddf7ec6ccf98,Data sekolah kosong (ID tidak aktif/invalid)
a01db558-013c-e111-a4b2-c71ebcd904f2,SMPN SATAP 5 BALAESANG
e0c6135d-e7fe-e111-9c71-d3273a939ea0,SMP ISLAM TERPADU ASSOHWAH
0d0baaa9-5ae9-4d4a-ba57-a8045ffa5e16,SMA SIS AL-DJUFRI
400a2158-013c-e111-bcd1-c9f28b74c834,SD NEGERI 3 PALASA
20753358-013c-e111-922c-2564fe5ea5e3,SD INPRES SUMBERSARI
13b940d6-b6b7-428c-a1db-805cfe2a310f,SD NEGERI TERPENCIL OGOULANGA
6fb0e1a9-29ec-46aa-8169-97f2a6dc6637,SMA NEGERI 9 SIGI
20e04958-013c-e111-b5f7-4d2d72ae4abb,SD NEGERI PENGAWU
702eb657-013c-e111-b6d1-d7c149c9266d,SD NEGERI BIAK
2d98b9a9-83ac-4f24-807c-2ec51d2b120c,SMKS ALKHAIRAT BAHODOPI
0021da57-013c-e111-aab8-2357771206a3,SD NEGERI 13 MOMUNU
c023ef57-013c-e111-93d3-951fd16e9f3e,SD NEGERI 3 BANGKIR
a083b758-013c-e111-837c-57222f264ee3,SMP NEGERI 4 SOJOL
2070bd58-013c-e111-a93e-bd03f84e42cf,SMP NEGERI 2 BATUI
e0311158-013c-e111-a9de-6ba374f3b9fa,SD NEGERI SAMPEANTABA
e0d5e758-013c-e111-a3b5-9f60c03d62ac,SMP NASIONAL WANI
d8b36319-1482-42e7-b5be-9c825a0f6c08,SMKS INFORMASI KOMPUTER AMPANA
01460355-e250-4c30-bcb4-ac828f6e7172,SMP ISLAMIC SCHOOL PALU
80671658-013c-e111-be55-f58432e1f6fb,SD INPRES 1 INTI BANTAYA
1001b32b-0f06-e211-b476-53e002a6cc55,SMP INTEGRAL RAHMATULLAH
60d88357-013c-e111-8fd6-f9e2c2bc17d5,SDN 13 DAMPELAS
10d8f357-013c-e111-8771-bbc3c48c7f1b,SD NEGERI 2 BILO
f0c3b358-013c-e111-bce5-0389b5518de3,SMP NEGERI 2 BANAWA
f2123e46-e534-461b-ad38-81a7de022a15,MTSS ALKHAIRAAT SIBALAYA
7c06c2a9-dd21-4b39-9dfc-371aca0d8feb,SMKN 3 TARAKAN
a0f76f57-013c-e111-9887-5fb8e240420d,SDN 8 DAMPELAS
50fe8957-013c-e111-ba45-d51adb085b9b,SDN 7 RIO PAKAVA
30e02158-013c-e111-8b6f-01832cd23183,SD INPRES 1 TILUNG
0012b957-013c-e111-a0c3-0759b9981e9b,SD NEGERI 1 PAGIMANA
80ab5458-013c-e111-8fa3-db2a0ed9404d,SD BALA KESELAMATAN PUROO
707b2c58-013c-e111-a369-49423e7a9f37,SD INPRES LAEMANTA
4059eb57-013c-e111-aec7-b1db5ae99fa8,SD NEGERI SIBEA
20cad758-013c-e111-9b75-4b8aba4892eb,SMP NEGERI 1 WALEA BESAR	
5a75bd95-93a0-4ded-a634-2d231360e62d,SMKS ISLAM 2 WLINGI
50231358-013c-e111-88b6-bf6253199ee2,SD NEGERI MALEALI
c0666358-013c-e111-b6a6-375340f542f2,SD GKST TERPENCIL BAMBASIANG
c7fa99f1-db20-48e0-bb36-b96be1898dfe,SMAN 2 BUNGKU
60e36458-013c-e111-ad9e-990527f7dd01,SD BK LEKATU
e045cc58-013c-e111-8d0d-d75db534a2db,SMP NEGERI 4 TOLITOLI
20d3ce58-013c-e111-b5f1-3d0b4eeff94e,SMP NEGERI 1 LEMBO
40025858-013c-e111-9eb3-8153a2f6012b,SMPN SATAP 4 BANAWA TENGAH
